Lat,Long,Road_Name,Road_Type,Address_Type,Category,assets
12.837029,80.052345,"Grand Southern Trunk Road, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603202, India",trunk,road,highway,information signs
12.841825,80.057242,"GRK homes, 29, Grand Southern Trunk Road, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603201, India",apartment,tourism,tourism,warning signs
12.856616,80.069507,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603202, India",trunk,road,highway,warning signs
12.865479,80.074644,"Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",tertiary,road,highway,warning signs
12.866991,80.075232,"Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",tertiary,road,highway,information signs
12.869731,80.076324,"Kilambakkam - Athanur Road, Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",tertiary,road,highway,electric poles
12.869731,80.076324,"Kilambakkam - Athanur Road, Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",tertiary,road,highway,traffic lights
12.875752,80.083842,"BS Abdur Rahman University, BS Abdur Rahman University Gate, Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",university,amenity,amenity,mandatory signs
12.878074,80.083032,"Vandalur - Mambakkam - Kelambakkam Road, Kolapakkam, Rathinamangalam, Chengalpattu, Chengalpattu District, Tamil Nadu, 600127, India",primary,road,highway,electric poles
12.878899,80.080271,"Grand Southern Trunk Road, Vandalur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",pharmacy,amenity,amenity,warning signs
12.875727,80.078974,"Grand Southern Trunk Road, Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",trunk,road,highway,traffic lights
12.873168,80.077852,"Grand Southern Trunk Road, Urapakkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603210, India",trunk,road,highway,street light
12.864328,80.07445,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",trunk,road,highway,electric poles
12.859471,80.07196,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",trunk,road,highway,information signs
12.859471,80.07196,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",trunk,road,highway,traffic lights
12.858672,80.071359,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",trunk,road,highway,traffic lights
12.856501,80.069621,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",trunk,road,highway,electric poles
12.855349,80.068764,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",trunk,road,highway,traffic lights
12.854186,80.067912,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",trunk,road,highway,warning signs
12.850645,80.06538,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",trunk,road,highway,street light
12.850645,80.06538,"Grand Southern Trunk Road, Urapakkam, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603211, India",trunk,road,highway,electric poles
12.84065,80.056479,"Grand Southern Trunk Road, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603202, India",trunk,road,highway,information signs
12.840297,80.056058,"Grand Southern Trunk Road, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603202, India",trunk,road,highway,street light
12.839004,80.054618,"Grand Southern Trunk Road, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603202, India",trunk,road,highway,electric poles
12.837355,80.052884,"Grand Southern Trunk Road, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603202, India",trunk,road,highway,information signs
12.832443,80.047778,"Grand Southern Trunk Road, Guduvancheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603202, India",trunk,road,highway,street light
12.830615,80.045825,"Grand Southern Trunk Road, Potheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603203, India",trunk,road,highway,information signs
12.829548,80.044676,"Grand Southern Trunk Road, Potheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603203, India",trunk,road,highway,street light
12.827912,80.043004,"Grand Southern Trunk Road, Potheri, Chengalpattu, Chengalpattu District, Tamil Nadu, 603203, India",trunk,road,highway,information signs
12.821134,80.037588,"Grand Southern Trunk Road, Maraimalai Nagar Industrial Area, Kattangulathur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603203, India",trunk,road,highway,electric poles
12.821134,80.037588,"Grand Southern Trunk Road, Maraimalai Nagar Industrial Area, Kattangulathur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603203, India",trunk,road,highway,information signs
12.819882,80.036703,"Grand Southern Trunk Road, Maraimalai Nagar Industrial Area, Kattangulathur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603203, India",trunk,road,highway,traffic lights
12.806352,80.027635,"Grand Southern Trunk Road, Maraimalai Nagar Industrial Area, Kattangulathur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603203, India",trunk,road,highway,mandatory signs
12.80241,80.025049,"Grand Southern Trunk Road, Maraimalai Nagar Industrial Area, Kattangulathur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603203, India",trunk,road,highway,traffic lights
12.798124,80.022267,"Grand Southern Trunk Road, Maraimalai Nagar Industrial Area, Kattangulathur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603203, India",trunk,road,highway,warning signs
12.798124,80.022267,"Grand Southern Trunk Road, Maraimalai Nagar Industrial Area, Kattangulathur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603203, India",trunk,road,highway,street light
12.798124,80.022267,"Grand Southern Trunk Road, Maraimalai Nagar Industrial Area, Kattangulathur, Chengalpattu, Chengalpattu District, Tamil Nadu, 603203, India",trunk,road,highway,information signs
12.785177,80.014144,"Grand Southern Trunk Road, Maraimalai Nagar Industrial Area, Singaperumal Koil, Chengalpattu, Chengalpattu District, Tamil Nadu, 603204, India",trunk,road,highway,warning signs
12.778881,80.011305,"Grand Southern Trunk Road, Maraimalai Nagar Industrial Area, Singaperumal Koil, Chengalpattu, Chengalpattu District, Tamil Nadu, 603204, India",trunk,road,highway,electric poles
12.778881,80.011305,"Grand Southern Trunk Road, Maraimalai Nagar Industrial Area, Singaperumal Koil, Chengalpattu, Chengalpattu District, Tamil Nadu, 603204, India",trunk,road,highway,information signs
12.757106,80.002442,"Grand Southern Trunk Road, Singaperumal Koil, Chengalpattu, Chengalpattu District, Tamil Nadu, 603204, India",trunk,road,highway,warning signs
12.749089,79.997278,"Grand Southern Trunk Road, Singaperumal Koil, Chengalpattu, Chengalpattu District, Tamil Nadu, 603204, India",trunk,road,highway,traffic lights
12.749089,79.997278,"Grand Southern Trunk Road, Singaperumal Koil, Chengalpattu, Chengalpattu District, Tamil Nadu, 603204, India",trunk,road,highway,warning signs
12.747127,79.995694,"Grand Southern Trunk Road, Singaperumal Koil, Chengalpattu, Chengalpattu District, Tamil Nadu, 603204, India",trunk,road,highway,street light
12.742694,79.992134,"Chengalpattu, Chengalpattu District, Tamil Nadu, 603004, India",tertiary,road,highway,information signs
12.723498,79.981837,"Grand Southern Trunk Road, Rajākulipettai, Chengalpattu, Chengalpattu District, Tamil Nadu, 603004, India",trunk,road,highway,traffic lights
12.721416,79.981373,"Grand Southern Trunk Road, Rajākulipettai, Chengalpattu, Chengalpattu District, Tamil Nadu, 603004, India",trunk,road,highway,street light
12.71589,79.980717,"Grand Southern Trunk Road, Rajākulipettai, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,information signs
12.704411,79.973162,"Grand Southern Trunk Road, Natham, Pulippākkam, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,warning signs
12.703771,79.972302,"Grand Southern Trunk Road, Natham, Thimmapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,warning signs
12.703024,79.971372,"Grand Southern Trunk Road, Natham, Thimmapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,information signs
12.702188,79.970316,"Grand Southern Trunk Road, Natham, Thimmapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk_link,road,highway,electric poles
12.702188,79.970316,"Grand Southern Trunk Road, Natham, Thimmapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk_link,road,highway,information signs
12.69758,79.975137,"Sadras - Chengalpattu - Kancheepuram - Arakkonam - Tiruthani Road, Natham, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",primary,road,highway,warning signs
12.694532,79.978446,"Vedachalam Nagar, Gokulapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",residential,road,highway,warning signs
12.693963,79.979027,"Chennai - Trichy - Dindugal Road (Old NH45), Vedachalam Nagar, Gokulapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",primary,road,highway,information signs
12.691746,79.980376,"Chennai - Trichy - Dindugal Road (Old NH45), Vedachalam Nagar, Gokulapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",primary,road,highway,mandatory signs
12.691414,79.980685,"Chennai - Trichy - Dindugal Road (Old NH45), Vedachalam Nagar, Gokulapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",primary,road,highway,electric poles
12.684107,79.983364,"Vedachalam Nagar, Gokulapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",residential,road,highway,traffic lights
12.681486,79.981856,"Chennai - Trichy - Dindugal Road (Old NH45), Vedachalam Nagar, Gokulapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",primary,road,highway,street light
12.680532,79.981268,"Chennai - Trichy - Dindugal Road (Old NH45), Vedachalam Nagar, Gokulapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",primary,road,highway,information signs
12.680532,79.981268,"Chennai - Trichy - Dindugal Road (Old NH45), Vedachalam Nagar, Gokulapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",primary,road,highway,warning signs
12.678134,79.979764,"Chennai - Trichy - Dindugal Road (Old NH45), Vedachalam Nagar, Gokulapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",primary,road,highway,information signs
12.672862,79.976434,"Chennai - Trichy - Dindugal Road (Old NH45), Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",primary,road,highway,electric poles
12.672862,79.976434,"Chennai - Trichy - Dindugal Road (Old NH45), Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",primary,road,highway,traffic lights
12.66334,79.968081,"Chennai - Trichy - Dindugal Road (Old NH45), Vedanārāyanapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",primary,road,highway,electric poles
12.659546,79.963548,"Chennai - Trichy - Dindugal Road (Old NH45), Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",primary,road,highway,street light
12.657156,79.957148,"Grand Southern Trunk Road, Vedanārāyanapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,traffic lights
12.656529,79.955378,"Grand Southern Trunk Road, Vedanārāyanapuram, Chengalpattu, Chengalpattu District, Tamil Nadu, 603001, India",trunk,road,highway,mandatory signs
12.653173,79.942308,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603201, India",trunk,road,highway,information signs
12.649416,79.941202,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603201, India",trunk,road,highway,electric poles
12.647325,79.940521,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,street light
12.635872,79.933815,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,electric poles
12.630513,79.93147,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,traffic lights
12.628899,79.930716,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,warning signs
12.624906,79.928999,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,street light
12.620676,79.927323,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,electric poles
12.618543,79.926772,"Grand Southern Trunk Road, Māmandūr, Maduranthakam, Chengalpattu District, Tamil Nadu, 603308, India",trunk,road,highway,warning signs
12.616413,79.926202,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,mandatory signs
12.614432,79.925271,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,mandatory signs
12.614432,79.925271,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,warning signs
12.612638,79.924241,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,warning signs
12.610842,79.923215,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,warning signs
12.609115,79.922207,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,traffic lights
12.607986,79.92155,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,traffic lights
12.60606,79.920885,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,electric poles
12.60171,79.920147,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,traffic lights
12.599377,79.919906,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,mandatory signs
12.59004,79.919344,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,electric poles
12.59004,79.919344,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,electric poles
12.580941,79.918765,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,warning signs
12.578793,79.917837,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,traffic lights
12.578793,79.917837,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,street light
12.576391,79.917196,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,warning signs
12.576391,79.917196,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,warning signs
12.571883,79.916218,"Grand Southern Trunk Road, Bukkathurai, Maduranthakam, Chengalpattu District, Tamil Nadu, 603303, India",trunk,road,highway,mandatory signs
